date,fold,regime,prediction,pred_direction,actual_return,actual_direction,strategy_return,cumulative_return,confidence,aleatoric,epistemic,correct,pnl_bps,B_pred,B_actual,D_pred,D_actual
2008-12-16,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.012572530657052994,-1,-0.012181437574326992,-1,0.012181437574326992,-0.07526950375176966,,,,1,121.81437574326992,0.006648946553468704,-0.04887895658612251,-0.012572530657052994,-0.32546634396738044
2008-12-17,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.011995859444141388,-1,-0.017711449414491653,-1,0.017711449414491653,-0.05755805433727801,,,,1,177.11449414491653,0.014985738322138786,-0.033948201686143875,-0.011995859444141388,-0.4719795642427665
2008-12-18,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.007920961827039719,-1,0.008171360939741135,1,-0.008171360939741135,-0.06572941527701914,,,,0,-81.71360939741135,0.013045048341155052,-0.01657971180975437,-0.007920961827039719,0.22839322156023914
2008-12-19,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.006333492696285248,-1,-0.02200843021273613,-1,0.02200843021273613,-0.04372098506428301,,,,1,220.0843021273613,0.011184023693203926,-0.03302434831857681,-0.006333492696285248,-0.6461012592114418
2008-12-22,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.00912071019411087,-1,-0.005149002652615309,-1,0.005149002652615309,-0.038571982411667705,,,,1,51.49002652615309,0.017593683674931526,0.009539843536913395,-0.00912071019411087,-0.1556607008643919
2008-12-23,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.00583697110414505,-1,0.0027493173256516457,1,-0.0027493173256516457,-0.04132129973731935,,,,0,-27.493173256516457,0.034464918076992035,0.0231305118650198,-0.00583697110414505,0.09066467300399882
2008-12-24,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.004118774086236954,-1,-0.0003429576463531703,-1,0.0003429576463531703,-0.04097834209096618,,,,1,3.4295764635317028,0.03653676062822342,0.06284288316965103,-0.004118774086236954,-0.01131396397522408
2008-12-26,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.014372702687978745,-1,-0.008273275569081306,-1,0.008273275569081306,-0.032705066521884874,,,,1,82.73275569081306,0.02664116956293583,0.06286349147558212,-0.014372702687978745,-0.28636381278925166
2008-12-29,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.012142624706029892,-1,0.020555762574076653,1,-0.020555762574076653,-0.053260829095961526,,,,0,-205.55762574076653,0.025063125416636467,0.08108048141002655,-0.012142624706029892,0.7113592667332982
2008-12-30,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.015185520052909851,-1,0.008441665209829807,1,-0.008441665209829807,-0.06170249430579133,,,,0,-84.41665209829807,0.033128105103969574,0.0317063182592392,-0.015185520052909851,0.359792261687734
2008-12-31,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.016449086368083954,-1,0.042461689561605453,1,-0.042461689561605453,-0.10416418386739679,,,,0,-424.61689561605453,0.019252223894000053,0.033722203224897385,-0.016449086368083954,1.8988990613166399
2009-01-02,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.009385276585817337,-1,-0.00032235000981017947,-1,0.00032235000981017947,-0.10384183385758661,,,,1,3.2235000981017947,-0.0008802395313978195,-0.03142658993601799,-0.009385276585817337,-0.013732587060522822
2009-01-05,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.011359866708517075,-1,0.00994371809065342,1,-0.00994371809065342,-0.11378555194824003,,,,0,-99.4371809065342,-0.011551602743566036,-0.04956405982375145,-0.011359866708517075,0.440405604963444
2009-01-06,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.009868957102298737,-1,-0.028818404302001,-1,0.028818404302001,-0.08496714764623903,,,,1,288.18404302001,0.0009194798767566681,-0.0591689758002758,-0.009868957102298737,-1.38107552841447
2009-01-07,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.005317226052284241,-1,0.010457552038133144,1,-0.010457552038133144,-0.09542469968437217,,,,0,-104.57552038133144,0.0008558947592973709,-0.06130253151059151,-0.005317226052284241,0.5213772021956417
2009-01-08,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.012128867208957672,-1,-0.02268710546195507,-1,0.02268710546195507,-0.0727375942224171,,,,1,226.8710546195507,0.006146099418401718,-0.05547646805644035,-0.012128867208957672,-1.123864984696404
2009-01-09,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.01451185718178749,-1,-0.018459821119904518,-1,0.018459821119904518,-0.05427777310251258,,,,1,184.59821119904518,0.013218039646744728,-0.021853338927030563,-0.01451185718178749,-0.8874499725674849
2009-01-12,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.017637889832258224,-1,0.00033880159026011825,1,-0.00033880159026011825,-0.0546165746927727,,,,0,-3.3880159026011825,0.013470428064465523,-0.05429340526461601,-0.017637889832258224,0.016710213945114464
2009-01-13,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.01696907728910446,-1,-0.030951958149671555,-1,0.030951958149671555,-0.023664616543101147,,,,1,309.51958149671555,0.026216762140393257,-0.012951979413628578,-0.01696907728910446,-1.5654513740687834
2009-01-14,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.014792084693908691,-1,0.016283614560961723,1,-0.016283614560961723,-0.03994823110406287,,,,0,-162.83614560961723,0.02240118198096752,0.0045303646475076675,-0.014792084693908691,0.7915411764355298
2009-01-15,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.015254918485879898,-1,0.01093602366745472,1,-0.01093602366745472,-0.05088425477151759,,,,0,-109.3602366745472,0.020282583311200142,-0.006897205486893654,-0.015254918485879898,0.6052141544043578
2009-01-16,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.009851213544607162,-1,-0.05089988932013512,-1,0.05089988932013512,1.563454861752689e-05,,,,1,508.99889320135117,0.006131287664175034,-0.010592788457870483,-0.009851213544607162,-2.823098035338528
2009-01-20,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.010806307196617126,-1,0.0416802279651165,1,-0.0416802279651165,-0.041664593416498974,,,,0,-416.802279651165,0.01468002237379551,0.04749481379985809,-0.010806307196617126,1.9894501200614343
2009-01-21,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.022358950227499008,-1,-0.013469614088535309,-1,0.013469614088535309,-0.028194979327963665,,,,1,134.6961408853531,0.02012699656188488,0.04034192115068436,-0.022358950227499008,-0.5892937199583155
2009-01-22,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.017826728522777557,-1,0.004856044892221689,1,-0.004856044892221689,-0.033051024220185354,,,,0,-48.56044892221689,0.007326062768697739,0.02811305969953537,-0.017826728522777557,0.21559962684167613
2009-01-23,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.011013727635145187,-1,0.00724044069647789,1,-0.00724044069647789,-0.040291464916663244,,,,0,-72.4044069647789,0.01789841614663601,0.005520956590771675,-0.011013727635145187,0.32150893117112656
2009-01-26,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.010640650987625122,-1,0.007187714800238609,1,-0.007187714800238609,-0.047479179716901854,,,,0,-71.8771480023861,-0.001475723460316658,0.01025271974503994,-0.010640650987625122,0.318464132859641
2009-01-27,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.019449669867753983,-1,0.034527335315942764,1,-0.034527335315942764,-0.08200651503284462,,,,0,-345.27335315942764,-0.014017557725310326,0.018584955483675003,-0.019449669867753983,1.5259379429002036
2009-01-28,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.018282733857631683,-1,-0.025698475539684296,-1,0.025698475539684296,-0.05630803949316032,,,,1,256.98475539684296,-0.020993661135435104,-0.01460401713848114,-0.018282733857631683,-1.0781286776485335
2009-01-29,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.016857784241437912,-1,-0.017736058682203293,-1,0.017736058682203293,-0.03857198081095703,,,,1,177.36058682203293,-0.01343220379203558,0.032920949161052704,-0.016857784241437912,-0.7364133233704658
2009-01-30,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.01308608427643776,-1,0.011972203850746155,1,-0.011972203850746155,-0.050544184661703184,,,,0,-119.72203850746155,0.0020922254770994186,0.07648946344852448,-0.01308608427643776,0.4919620198706491
2009-02-02,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.011555135250091553,-1,0.015519951470196247,1,-0.015519951470196247,-0.06606413613189943,,,,0,-155.19951470196247,0.02198176272213459,0.06865273416042328,-0.011555135250091553,0.6877479031448788
2009-02-03,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.013437561690807343,-1,0.0013383622281253338,1,-0.0013383622281253338,-0.06740249836002477,,,,0,-13.383622281253338,0.019798198714852333,0.015612514689564705,-0.013437561690807343,0.05861908332521261
2009-02-04,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.012026604264974594,-1,0.021826492622494698,1,-0.021826492622494698,-0.08922899098251946,,,,0,-218.26492622494698,0.0380454957485199,0.009649120271205902,-0.012026604264974594,0.9604636281767396
2009-02-05,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.01411915197968483,-1,0.02583245187997818,1,-0.02583245187997818,-0.11506144286249764,,,,0,-258.3245187997818,0.01734011434018612,0.0,-0.01411915197968483,1.1567459466344763
2009-02-06,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.002527829259634018,-1,0.004135478753596544,1,-0.004135478753596544,-0.11919692161609419,,,,0,-41.35478753596544,0.0211793202906847,-0.030422896146774292,-0.002527829259634018,0.18020994654689176
2009-02-09,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.009241849184036255,-1,-0.03752027079463005,-1,0.03752027079463005,-0.08167665082146414,,,,1,375.2027079463005,0.016463475301861763,-0.07513406872749329,-0.009241849184036255,-1.6750522774946477
2009-02-10,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0026287175714969635,-1,-0.004625031724572182,-1,0.004625031724572182,-0.07705161909689195,,,,1,46.25031724572182,0.013853782787919044,-0.03692920506000519,-0.0026287175714969635,-0.1963064211528487
2009-02-11,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.009178392589092255,-1,0.01217737141996622,1,-0.01217737141996622,-0.08922899051685818,,,,0,-121.77371419966221,0.03988480567932129,-0.04781389608979225,-0.009178392589092255,0.5163659305223878
2009-02-12,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.009110871702432632,-1,-0.004590444266796112,-1,0.004590444266796112,-0.08463854625006206,,,,1,45.90444266796112,0.015231816098093987,-0.057216279208660126,-0.009110871702432632,-0.20214900412444273
2009-02-13,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.017200283706188202,-1,-0.04057569429278374,-1,0.04057569429278374,-0.044062851957278326,,,,1,405.7569429278374,-0.003178270533680916,-0.08823682367801666,-0.017200283706188202,-1.8083558163302977
2009-02-17,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0071675702929496765,-1,0.000684593163896352,1,-0.000684593163896352,-0.04474744512117468,,,,0,-6.8459316389635205,0.016063915565609932,-0.015172178857028484,-0.0071675702929496765,0.02843112078509613
2009-02-18,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.013860173523426056,-1,-0.015509720891714096,-1,0.015509720891714096,-0.029237724229460582,,,,1,155.09720891714096,0.031930528581142426,-0.022480914369225502,-0.013860173523426056,-0.7309061935277794
2009-02-19,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.01683501899242401,-1,0.002774988068267703,1,-0.002774988068267703,-0.032012712297728285,,,,0,-27.74988068267703,0.012586010619997978,-0.03535139560699463,-0.01683501899242401,0.14321432013255497
2009-02-20,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.017687510699033737,-1,-0.03561098873615265,-1,0.03561098873615265,0.0035982764384243637,,,,1,356.1098873615265,0.010670116171240807,-0.04752684384584427,-0.017687510699033737,-1.8594837500008825
2009-02-23,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.01058558002114296,-1,0.032488949596881866,1,-0.032488949596881866,-0.028890673158457503,,,,0,-324.88949596881866,0.01965908147394657,-0.04477813467383385,-0.01058558002114296,1.5686010459481285
2009-02-24,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.02133636362850666,-1,-0.00662414263933897,-1,0.00662414263933897,-0.022266530519118533,,,,1,66.2414263933897,0.018002865836024284,-0.0780186802148819,-0.02133636362850666,-0.3026191429693795
2009-02-25,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.015402980148792267,-1,-0.028380202129483223,-1,0.028380202129483223,0.00611367161036469,,,,1,283.80202129483223,0.01150992326438427,-0.04507232457399368,-0.015402980148792267,-1.2970558461101405
2009-02-26,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.01293373852968216,-1,-0.009400458075106144,-1,0.009400458075106144,0.015514129685470834,,,,1,94.00458075106144,0.009974701330065727,-0.04715467616915703,-0.01293373852968216,-0.4385750530238969
2009-02-27,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.005396761000156403,-1,-0.03286227956414223,-1,0.03286227956414223,0.04837640924961306,,,,1,328.6227956414223,0.013573778793215752,-0.045707352459430695,-0.005396761000156403,-1.5832543341428431
2009-03-02,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.003750476986169815,-1,-0.000751598970964551,-1,0.000751598970964551,0.04912800822057761,,,,1,7.51598970964551,0.022760627791285515,-0.03436747193336487,-0.003750476986169815,-0.034702426339665096
2009-03-03,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.015359576791524887,-1,0.026322215795516968,1,-0.026322215795516968,0.022805792425060645,,,,0,-263.2221579551697,0.02151171676814556,0.026322215795516968,-0.015359576791524887,1.2246895328254972
2009-03-04,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.013942565768957138,-1,-0.030462555587291718,-1,0.030462555587291718,0.05326834801235236,,,,1,304.6255558729172,0.007071539759635925,0.015251108445227146,-0.013942565768957138,-1.3838793595797154
2009-03-05,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.007609959691762924,-1,-0.007953135296702385,-1,0.007953135296702385,0.06122148330905475,,,,1,79.53135296702385,0.017749564722180367,0.0783289447426796,-0.007609959691762924,-0.34518343722180445
2009-03-06,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.004860077053308487,-1,-0.0215223990380764,-1,0.0215223990380764,0.08274388234713115,,,,1,215.223990380764,0.01415972225368023,0.08872090280056,-0.004860077053308487,-0.9528420129139734
2009-03-09,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.010373789817094803,-1,0.059938088059425354,1,-0.059938088059425354,0.022805794287705794,,,,0,-599.3808805942535,0.011446917429566383,0.093400739133358,-0.010373789817094803,2.6805293227550755
2009-03-10,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-8.819252252578735e-05,-1,0.015251108445227146,1,-0.015251108445227146,0.007554685842478648,,,,0,-152.51108445227146,0.008055835962295532,0.07062570750713348,-8.819252252578735e-05,0.5853840661056128
2009-03-11,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.010429605841636658,1,0.03261528164148331,1,0.03261528164148331,0.040169967483961955,,,,1,326.15281641483307,0.0106936264783144,0.0679113119840622,0.010429605841636658,1.3098519365463446
2009-03-12,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0029864124953746796,-1,0.0024388229940086603,1,-0.0024388229940086603,0.037731144489953294,,,,0,-24.388229940086603,0.012566467747092247,0.03462249040603638,-0.0029864124953746796,0.09407075065924828
2009-03-13,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.006214078515768051,-1,-0.016842564567923546,-1,0.016842564567923546,0.05457370905787684,,,,1,168.42564567923546,0.026672126725316048,0.0168460663408041,-0.006214078515768051,-0.6531217118920715
2009-03-16,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.00491449236869812,-1,0.037163060158491135,1,-0.037163060158491135,0.017410648899385706,,,,0,-371.63060158491135,0.02963339351117611,0.09096124023199081,-0.00491449236869812,1.4270914904074783
2009-03-17,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0023319795727729797,-1,0.012536708265542984,1,-0.012536708265542984,0.004873940633842722,,,,0,-125.36708265542984,0.012274576351046562,0.03517917916178703,-0.0023319795727729797,0.48619827721992376
2009-03-18,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.00038904324173927307,1,-0.000673539936542511,-1,-0.000673539936542511,0.004200400697300211,,,,0,-6.73539936542511,0.0037695299834012985,0.02724788524210453,0.00038904324173927307,-0.025968645943417606
2009-03-19,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.006079409271478653,1,-0.015337600372731686,-1,-0.015337600372731686,-0.011137199675431475,,,,0,-153.37600372731686,-0.0006129220128059387,0.05830502137541771,0.006079409271478653,-0.5966964858352954
2009-03-20,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.005831696093082428,1,0.05727260932326317,1,0.05727260932326317,0.04613540964783169,,,,1,572.7260932326317,0.009745461866259575,0.05468008294701576,0.005831696093082428,2.2092033033287364
2009-03-23,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0011981017887592316,-1,-0.018618999049067497,-1,0.018618999049067497,0.06475440869689919,,,,1,186.18999049067497,0.009853305295109749,-0.027560722082853317,-0.0011981017887592316,-0.6698162405411248
2009-03-24,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),0.0001682192087173462,1,0.0046054162085056305,1,0.0046054162085056305,0.06935982490540482,,,,1,46.054162085056305,0.009807242080569267,-0.00033004675060510635,0.0001682192087173462,0.16961509548873643
2009-03-25,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),4.6312808990478516e-05,1,0.03038359433412552,1,0.03038359433412552,0.09974341923953034,,,,1,303.8359433412552,0.01956404186785221,0.00979765597730875,4.6312808990478516e-05,1.1198733440510578
2009-03-26,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.0059919580817222595,-1,-0.018962539732456207,-1,0.018962539732456207,0.11870595897198655,,,,1,189.62539732456207,0.008561262860894203,0.011081703938543797,-0.0059919580817222595,-0.6961401824098795
2009-03-27,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.002894435077905655,-1,-0.024968193843960762,-1,0.024968193843960762,0.1436741528159473,,,,1,249.68193843960762,0.017769591882824898,0.048450127243995667,-0.002894435077905655,-0.9083529903405672
2009-03-30,fold_1,GFC peak crash (Lehman + Mar-2009 bottom),-0.005076281726360321,-1,0.008611675351858139,1,-0.008611675351858139,0.13506247746408917,,,,0,-86.11675351858139,0.012036127969622612,0.0709424838423729,-0.005076281726360321,0.31813871412694694
2011-10-20,fold_2,2011 US-downgrade + EU debt,0.002455253154039383,1,0.012468178756535053,1,0.012468178756535053,0.012468178756535053,,,,1,124.68178756535053,0.010487211868166924,0.03915964812040329,0.002455253154039383,0.7254950301428739
2011-10-21,fold_2,2011 US-downgrade + EU debt,0.008309785276651382,1,0.02055499702692032,1,0.02055499702692032,0.03302317578345537,,,,1,205.5499702692032,0.010272091254591942,0.028219684958457947,0.008309785276651382,1.1916707960141402
2011-10-24,fold_2,2011 US-downgrade + EU debt,0.006841186434030533,1,-0.019857194274663925,-1,-0.019857194274663925,0.013165981508791447,,,,0,-198.57194274663925,0.006842222064733505,-0.009274552576243877,0.006841186434030533,-1.1242654227451692
2011-10-25,fold_2,2011 US-downgrade + EU debt,0.005050148814916611,1,-0.0012212475994601846,-1,-0.0012212475994601846,0.011944733909331262,,,,0,-12.212475994601846,0.001997465267777443,-0.01582009345293045,0.005050148814916611,-0.06760576848215083
2011-10-26,fold_2,2011 US-downgrade + EU debt,0.0008982084691524506,1,0.027214914560317993,1,0.027214914560317993,0.039159648469649255,,,,1,272.14914560317993,0.01007857359945774,-0.006130612455308437,0.0008982084691524506,1.5327721267443946
2011-10-27,fold_2,2011 US-downgrade + EU debt,0.00035218149423599243,1,0.0015282155945897102,1,0.0015282155945897102,0.040687864064238966,,,,1,15.282155945897102,0.014380501583218575,-0.012826281599700451,0.00035218149423599243,0.08226495855020724
2011-10-28,fold_2,2011 US-downgrade + EU debt,-0.0008488446474075317,-1,-0.01693923957645893,-1,0.01693923957645893,0.057627103640697896,,,,1,169.3923957645893,0.010767234489321709,-0.019531505182385445,-0.0008488446474075317,-0.9604499301628657
2011-10-31,fold_2,2011 US-downgrade + EU debt,-2.90796160697937e-05,-1,-0.026402734220027924,-1,0.026402734220027924,0.08402983786072582,,,,1,264.02734220027924,-0.0015298034995794296,0.004476445727050304,-2.90796160697937e-05,-1.5465390044523744
2011-11-01,fold_2,2011 US-downgrade + EU debt,-0.0027360059320926666,-1,0.008468233048915863,1,-0.008468233048915863,0.07556160481180996,,,,0,-84.68233048915863,-0.015211623162031174,0.04232337325811386,-0.0027360059320926666,0.48436570043620525
2011-11-02,fold_2,2011 US-downgrade + EU debt,-0.003977332264184952,-1,0.02051924541592598,1,-0.02051924541592598,0.05504235939588398,,,,0,-205.1924541592598,-0.020731894299387932,-0.0019340838771313429,-0.003977332264184952,1.2326345198031936
2011-11-03,fold_2,2011 US-downgrade + EU debt,-0.016054533421993256,-1,-0.005177008453756571,-1,0.005177008453756571,0.06021936784964055,,,,1,51.77008453756571,-0.04324595630168915,-0.022981518879532814,-0.016054533421993256,-0.3070564506044192
2011-11-04,fold_2,2011 US-downgrade + EU debt,-0.01684429869055748,-1,0.007068710867315531,1,-0.007068710867315531,0.05315065698232502,,,,0,-70.68710867315531,-0.040894877165555954,0.0008646357455290854,-0.01684429869055748,0.4198931974338946
2011-11-07,fold_2,2011 US-downgrade + EU debt,-0.016932576894760132,-1,0.011444195173680782,1,-0.011444195173680782,0.041706461808644235,,,,0,-114.44195173680782,-0.029847705736756325,-0.012446429580450058,-0.016932576894760132,0.7577434176658022
2011-11-08,fold_2,2011 US-downgrade + EU debt,-0.0045250095427036285,-1,-0.03578922525048256,-1,0.03578922525048256,0.0774956870591268,,,,1,357.8922525048256,-0.020568793639540672,-0.012819630093872547,-0.0045250095427036285,-2.3478716767528267
2011-11-09,fold_2,2011 US-downgrade + EU debt,-2.6687979698181152e-05,-1,-0.0005281896446831524,-1,0.0005281896446831524,0.07802387670380995,,,,1,5.281896446831524,-0.017739132046699524,0.006316989194601774,-2.6687979698181152e-05,-0.030743494779457137
